area_code,area_name,district,dong,lat,lon,area_size
3110965,언주역 6번,강남구,역삼1동,37.506200754637085,127.0378429161328,65108
3111035,오금공원(오주중학교),송파구,오금동,37.502877446707714,127.13464963793048,95041
3110821,보라매역 2번,동작구,신대방2동,37.496919610156816,126.92335100919047,128484
3110822,신대방삼거리역 4번(대림초등학교),동작구,대방동,37.50191304446327,126.92627500021709,91041
3110866,난우중학교,관악구,난곡동,37.46920403931831,126.92250888426989,139406
3110845,사당종합체육관,동작구,사당3동,37.49087694684154,126.97022712492597,33058
3110846,남성역 1번,동작구,사당4동,37.48110151163349,126.97230002266343,212396
3110847,예술인마을,동작구,사당1동,37.47703794678495,126.9722449950684,104588
3110895,샤로수길,관악구,낙성대동,37.47637531474311,126.9561011279273,315417
3111066,암사동성당(효정하나플러스아파트),강동구,암사1동,37.54923425244234,127.1344048084421,106562
3111067,강동구립성내도서관,강동구,성내3동,37.531988464913475,127.13498479934741,203966
3111068,강동성심병원,강동구,길동,37.53591641659651,127.13534262472469,19646
3111069,천호1동주민센터,강동구,천호1동,37.544474825181176,127.13628598009838,110491
3111036,투구봉어린이공원,송파구,가락2동,37.4938376214479,127.13703070858396,31938
3110840,중앙대학교,동작구,흑석동,37.50801957342653,126.95854822113027,107472
3110867,국제신학대학원대학교(남서울중학교),관악구,신원동,37.48223349725714,126.92382957139145,95938
3110868,남부초등학교,관악구,신사동,37.48471089568093,126.9232504169453,87679
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",관악구,신림동,37.48705494828831,126.92548680651547,194701
3110870,신림주공2단지(광신고등학교),관악구,삼성동,37.46344010028365,126.92647104105255,26565
3110896,관악우성아파트,관악구,행운동,37.48615171097216,126.95732785728279,23731
3110897,서울대입구역 8번,관악구,행운동,37.48164669784202,126.95740956273038,115911
3110974,언주중학교,강남구,삼성2동,37.5135955199018,127.04492734334141,35151
3110975,매봉역 1번,강남구,도곡1동,37.48700678702529,127.04504709957133,52363
3110976,언북초등학교,강남구,청담동,37.521794022013864,127.04654991056013,55724
3110977,논현로18길,강남구,개포4동,37.47742831770247,127.04696329450157,17288
3111070,천호초등학교,강동구,천호1동,37.547410762366354,127.13742293636366,59080
3111071,천동초등학교,강동구,길동,37.5402279504402,127.1390051712396,35500
3111072,굽은다리역 1번(십자성마을),강동구,천호1동,37.54295769170239,127.1392478634447,153254
3111073,둔촌동역 1번(한산중학교),강동구,둔촌2동,37.53115405950385,127.13970109005331,179874
3110841,중대부중,동작구,흑석동,37.50446222425493,126.96345856937822,60861
3110842,흑리단길,동작구,흑석동,37.507291849271816,126.96500666857686,29278
3110921,서울프랑스학교,서초구,반포4동,37.49743998201074,126.99665266148172,35625
3110922,내방역 1번,서초구,방배1동,37.486249479293164,126.99698106061803,62116
3110923,방배역 1번,서초구,방배3동,37.48045603193269,126.99979649171095,14707
3110924,반포4동주민센터(몽마르뜨공원),서초구,반포4동,37.49681833288997,127.00068981742254,75392
3110925,서초중학교,서초구,서초3동,37.486789916803126,127.00697640080861,71878
3110978,도곡2동주민센터(대치중학교),강남구,도곡2동,37.483663383777404,127.0467523734254,14234
3110979,청담초등학교,강남구,청담동,37.52733477902143,127.04757153112553,63403
3110980,개포지구대옆,강남구,개포4동,37.4805454368145,127.04789233962612,85828
3110981,국악고교사거리,강남구,개포4동,37.475598470393415,127.04892926875071,67409
3110982,강남구보훈회관,강남구,삼성2동,37.515026175047964,127.04976940660319,19865
3111040,거여초등학교,송파구,오금동,37.50320391428925,127.14057636913041,57097
3111074,명일역 1번,강동구,암사1동,37.55128181237798,127.14018000099055,49436
3111075,굽은다리역 2번,강동구,천호1동,37.548667873482714,127.14105777722531,87782
3111076,둔촌2동주민센터,강동구,둔촌2동,37.53356458912888,127.14316767622354,60068
3110892,관악구 중앙길,관악구,중앙동,37.484284219236116,126.95112160044752,259916
3110893,관악소방서(문영여고),관악구,청룡동,37.47440973712195,126.95254116974414,16048
3110894,관악동부센트레빌아파트(은천로35라길),관악구,성현동,37.48810542459207,126.95342577306633,30920
3110966,논현2동주민센터,강남구,논현2동,37.518652484450016,127.03830167448663,93545
3110967,역삼역 8번,강남구,역삼1동,37.504560823474804,127.03815875854602,68672
